Stock,Availability,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,FluorescenceColor,FluorescenceIntensity,Measurements,Lab,Certificate,Rap,Discount,percarat,FancyColor,FancyColorIntensity,FancyColorOvertone,Depth,Table,GirdleThin,GirdleThick,Girdle,GirdleCondition,CuletSize,CuletCondition,CrownHeight,CrownAngle,PavilionDepth,PavilionAngle,Country,DiamondImage,VIDEO,CertPDFUrl,Heartimage,ArrowImage,AssetImage,Keytosymbols,Shade,BlackInclusion,Milky,EyeClean,Origin,Certi Comment,Table Inc.,Table Black,Table Open,Side Inc.,Side Black,Side Open,Girdle Open,Pavallion Open
273540,Subject to Prior Sale,OVAL,1.01,D,SI2,,EX,VG,BLUE,MED,8.060 - 5.710 X 3.350,GIA,5453837398,4900.0,62.0,1862.0,NONE,NONE,NONE,58.7,63.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273540/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273540,https://thnk18.azureedge.net/img/CertImages/5453837398.jpg,,,,CRYSTAL  FEATHER  CAVITY  NEEDLE  NATURAL  EXTRA FACET,NONE,MEDIUM BLK,NONE,80.0,-,PINPOINTS ARE NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,MEDIUM FEATHER,MEDIUM BLK,HAIR LINE,MINOR FEATHER,MEDIUM BLK,SMALL OPEN,SMALL OPEN,NONE
273589,Subject to Prior Sale,PEAR,1.5,I,SI2,,VG,VG,,MED,9.570 - 6.220 X 4.010,HRD,230000027925,6000.0,59.5,2430.0,NONE,NONE,NONE,64.5,67.0,THICK,,5.5,FACETED,NON,,15.0,0.0,44.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K424-273589/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K424-273589,https://thnk18.azureedge.net/img/CertImages/230000027925.jpg,,,,,NONE,MINOR BLK,NONE,80.0,-,,MEDIUM FEATHER,MINOR BLK,HAIR LINE,MEDIUM FEATHER,PIN POINT BLK,SMALL OPEN,SMALL OPEN,SMALL OPEN
273597,Subject to Prior Sale,ROUND,0.45,E,VS1,EX,EX,EX,,NON,5.030 - 5.010 X 2.960,GIA,6452823506,2900.0,32.0,1972.0,NONE,NONE,NONE,58.9,60.0,THN,MED,3.0,Faceted,NON,,13.0,33.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273597/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273597,https://thnk18.azureedge.net/img/CertImages/6452823506.jpg,,,,Crystal  Twinning Wisp  Feather  Pinpoint,NONE,NONE,NONE,100.0,-,,MEDIUM PINPOINT,NONE,NONE,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE
273608,Subject to Prior Sale,ROUND,1.7,D,FL,EX,EX,EX,,NON,7.720 - 7.670 X 4.700,GIA,2225835763,26700.0,35.0,17355.0,NONE,NONE,NONE,61.1,61.0,MED,STK,4.0,FACETED,NON,,12.5,32.5,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K136-273608/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K136-273608,https://thnk18.azureedge.net/img/CertImages/2225835763.jpg,,,,,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
273621,Subject to Prior Sale,ROUND,0.9,H,SI1,EX,EX,EX,,NON,6.210 - 6.160 X 3.840,IGI,564379662,4300.0,53.0,2021.0,NONE,NONE,NONE,62.1,60.0,MEDIUM,SLIGHTLY THICK (FACETE,0.0,,NON,,13.5,34.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273621/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273621,https://thnk18.azureedge.net/img/CertImages/564379662.jpg,,,,,NONE,MINOR BLK,NONE,90.0,-,N/A,MEDIUM FEATHER,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273623,Subject to Prior Sale,ROUND,0.7,E,SI1,EX,EX,EX,Blue,MED,5.730 - 5.690 X 3.490,GIA,2456839966,3700.0,45.5,2016.5,NONE,NONE,NONE,61.1,62.0,MED,STK,4.0,Faceted,NON,,13.0,34.0,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273623/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273623,https://thnk18.azureedge.net/img/CertImages/2456839966.jpg,,,,Crystal  Feather,NONE,PIN POINT BLK,NONE,90.0,-,,MEDIUM FEATHER,PIN POINT BLK,HAIR LINE,NONE,NONE,NONE,NONE,NONE
273628,Subject to Prior Sale,ROUND,0.5,G,SI1,EX,VG,VG,,NON,5.080 - 5.010 X 3.200,GIA,1455840041,2500.0,38.0,1550.0,NONE,NONE,NONE,63.5,56.0,THN,STK,4.0,Faceted,NON,,15.0,33.5,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K133-273628/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K133-273628,https://thnk18.azureedge.net/img/CertImages/1455840041.jpg,,,,Cloud  Crystal,NONE,MINOR BLK,NONE,100.0,-,,MINOR CLOUD,MINOR BLK,NONE,MINOR SPREADED,MINOR BLK,SMALL OPEN,SMALL OPEN,NONE
273629,Subject to Prior Sale,ROUND,0.65,D,VS1,EX,EX,EX,,NON,5.550 - 5.510 X 3.470,GIA,7458823504,4000.0,30.0,2800.0,NONE,NONE,NONE,62.8,57.0,THN,STK,4.0,Faceted,NON,,15.0,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K133-273629/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K133-273629,https://thnk18.azureedge.net/img/CertImages/7458823504.jpg,,,,Feather  Needle  Pinpoint,NONE,PIN POINT BLK,NONE,100.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
273656,Subject to Prior Sale,OVAL,0.9,J,VVS2,,EX,VG,,NON,8.340 - 5.220 X 3.270,GIA,6452971693,3600.0,38.5,2214.0,NONE,NONE,NONE,62.7,62.0,MED,THK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K135-273656/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K135-273656,https://thnk18.azureedge.net/img/CertImages/6452971693.jpg,,,,PINPOINT,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273669,Subject to Prior Sale,ROUND,1.01,K,IF,EX,EX,EX,,NON,6.420 - 6.360 X 4.010,IGI,564380047,5400.0,63.0,1998.0,NONE,NONE,NONE,62.6,57.5,Thin,Medium (Faceted),3.0,,,,15.5,36.2,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K434-273669/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K434-273669,https://thnk18.azureedge.net/img/CertImages/564380047.jpg,,,,,BROWN,NONE,NONE,100.0,-,Faint Brown,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
273712,Subject to Prior Sale,ROUND,0.7,I,SI2,EX,VG,VG,,NON,5.670 - 5.620 X 3.550,GIA,7458870870,2200.0,34.5,1441.0,NONE,NONE,NONE,62.8,58.0,THN,STK,4.0,FACETED,NON,,15.0,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K428-273712/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K428-273712,https://thnk18.azureedge.net/img/CertImages/7458870870.jpg,,,,TWINNING WISP  FEATHER,NONE,MINOR BLK,NONE,90.0,-,,MINOR SPREADED,MINOR BLK,NONE,MEDIUM FEATHER,MINOR BLK,SMALL OPEN,SMALL OPEN,HAIR LINE
273715,Subject to Prior Sale,ROUND,0.7,I,SI1,EX,EX,EX,,NON,5.760 - 5.710 X 3.450,GIA,6455839689,2600.0,30.0,1820.0,NONE,NONE,NONE,60.1,62.0,MED,STK,4.0,FACETED,NON,,12.5,33.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K428-273715/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K428-273715,https://thnk18.azureedge.net/img/CertImages/6455839689.jpg,,,,CRYSTAL  CLOUD  FEATHER,NONE,NONE,NONE,90.0,-,,MINOR FEATHER,NONE,NONE,MINOR CRYSTAL,MINOR BLK,NONE,HAIR LINE,NONE
273735,Subject to Prior Sale,ROUND,1.7,H,VS1,EX,EX,EX,,NON,7.750 - 7.700 X 4.650,GIA,3455838760,10600.0,32.5,7155.0,NONE,NONE,NONE,60.2,61.0,MED,STK,3.5,Faceted,NON,,13.5,34.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K134-273735/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K134-273735,https://thnk18.azureedge.net/img/CertImages/3455838760.jpg,,,,Crystal  Cloud  Needle  Pinpoint,NONE,PIN POINT BLK,NONE,100.0,-,Additional clouds are not shown. Additional pinpoints are not shown.,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE,NONE,NONE,NONE
273737,Subject to Prior Sale,ROUND,0.61,E,SI1,EX,EX,EX,,FNT,5.510 - 5.470 X 3.330,GIA,2454840077,2700.0,29.0,1917.0,NONE,NONE,NONE,60.6,58.0,THN,STK,3.5,Faceted,NON,,13.5,33.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273737/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273737,https://thnk18.azureedge.net/img/CertImages/2454840077.jpg,,,,Crystal  Feather,NONE,PIN POINT BLK,NONE,95.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273739,Subject to Prior Sale,ROUND,1.51,I,SI1,EX,EX,EX,,VSL,7.330 - 7.270 X 4.580,IGI,570353688,7400.0,55.5,3293.0,NONE,NONE,NONE,62.7,57.5,MEDIUM,SLIGHTLY THICK (FACETE,4.0,,NON,,15.0,34.6,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273739/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273739,https://thnk18.azureedge.net/img/CertImages/570353688.jpg,,,,,NONE,PIN POINT BLK,NONE,90.0,-,N/A,MEDIUM CRYSTAL,PIN POINT BLK,NONE,MINOR CRYSTAL,PIN POINT BLK,SMALL OPEN,NONE,SMALL OPEN
273745,Subject to Prior Sale,ROUND,0.9,E,SI1,EX,EX,EX,,NON,6.150 - 6.100 X 3.890,GIA,7456870976,5400.0,44.0,3024.0,NONE,NONE,NONE,63.4,57.0,MED,STK,3.5,FACETED,NON,,16.0,36.5,44.0,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273745/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273745,https://thnk18.azureedge.net/img/CertImages/7456870976.jpg,,,,CRYSTAL  FEATHER  CLOUD  CAVITY,NONE,MINOR BLK,NONE,85.0,-,,MINOR FEATHER,MINOR BLK,SMALL OPEN,MINOR CRYSTAL,MINOR BLK,NONE,SMALL OPEN,NONE
273757,Subject to Prior Sale,ROUND,0.45,E,VVS2,EX,EX,EX,,NON,4.900 - 4.870 X 3.080,GIA,6451839677,3300.0,40.0,1980.0,NONE,NONE,NONE,63.0,56.0,THN,STK,3.5,Faceted,NON,,16.0,36.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K133-273757/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K133-273757,https://thnk18.azureedge.net/img/CertImages/6451839677.jpg,,,,Cloud  Pinpoint  Indented Natural,NONE,NONE,NONE,100.0,-,,MINOR CLOUD,NONE,NONE,NONE,NONE,NONE,NONE,NONE
273761,Subject to Prior Sale,OVAL,1.5,E,SI2,,EX,VG,,NON,8.670 - 6.410 X 4.100,GIA,2456871663,7700.0,47.0,4081.0,NONE,NONE,NONE,63.9,63.0,THK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K128-273761/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K128-273761,https://thnk18.azureedge.net/img/CertImages/2456871663.jpg,,,,CRYSTAL  CLOUD  FEATHER  NEEDLE  INDENTED NATURAL,NONE,MEDIUM BLK,NONE,80.0,-,ADDITIONAL CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR CLOUD,MEDIUM BLK,NONE,MEDIUM FEATHER,MEDIUM BLK,SMALL OPEN,SMALL OPEN,HAIR LINE
273762,Subject to Prior Sale,HEART,2.0,I,VS1,,EX,VG,,FNT,7.200 - 8.570 X 5.320,GIA,1453871579,10300.0,46.0,5562.0,NONE,NONE,NONE,62.1,60.0,THK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K405-273762/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K405-273762,https://thnk18.azureedge.net/img/CertImages/1453871579.jpg,,,,CRYSTAL  FEATHER  NEEDLE,NONE,PIN POINT BLK,NONE,100.0,-,PINPOINTS ARE NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,NONE,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,SMALL OPEN,NONE,NONE
273779,Subject to Prior Sale,MARQUISE,2.01,K,VVS2,,EX,EX,,NON,13.150 - 6.370 X 4.050,GIA,2456869608,7100.0,46.0,3834.0,NONE,NONE,NONE,63.5,58.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K132-273779/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K132-273779,https://thnk18.azureedge.net/img/CertImages/2456869608.jpg,,,,CAVITY  FEATHER,BROWN,NONE,NONE,100.0,-,INTERNAL GRAINING IS NOT SHOWN.,NONE,NONE,NONE,MINOR FEATHER,NONE,SMALL OPEN,HAIR LINE,SMALL OPEN
273786,Subject to Prior Sale,ROUND,1.5,J,SI1,VG,EX,VG,,NON,7.170 - 7.070 X 4.600,GIA,2225843436,6300.0,52.0,3024.0,NONE,NONE,NONE,64.6,57.0,THK,,5.5,Faceted,NON,,16.5,37.5,42.5,40.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273786/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273786,https://thnk18.azureedge.net/img/CertImages/2225843436.jpg,,,,Crystal  Feather  Needle  Natural,NONE,MINOR BLK,NONE,90.0,-,Clouds are not shown. Pinpoints are not shown.,MINOR CRYSTAL,MINOR BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,NONE
273795,Subject to Prior Sale,ROUND,0.7,E,SI1,EX,EX,EX,BLUE,MED,5.730 - 5.710 X 3.480,GIA,5453846919,3700.0,46.5,1979.5,NONE,NONE,NONE,60.8,60.0,STK,,4.0,FACETED,NON,,13.0,33.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273795R/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273795R,https://thnk18.azureedge.net/img/CertImages/5453846919.jpg,,,,CRYSTAL  FEATHER,NONE,PIN POINT BLK,NONE,90.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,MEDIUM BLK,SMALL OPEN,SMALL OPEN,NONE
273800,Subject to Prior Sale,OVAL,1.51,D,SI2,,EX,EX,,FNT,9.370 - 6.570 X 3.780,GIA,6452847612,8100.0,41.0,4779.0,NONE,NONE,NONE,57.6,57.0,STK,THK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273800/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273800,https://thnk18.azureedge.net/img/CertImages/6452847612.jpg,,,,CRYSTAL  FEATHER  NEEDLE,NONE,MEDIUM BLK,NONE,90.0,-,PINPOINTS ARE NOT SHOWN.,NONE,MEDIUM BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,NONE
273854,Subject to Prior Sale,ROUND,1.8,I,SI2,EX,EX,EX,,NON,7.870 - 7.820 X 4.760,IGI,564380059,6500.0,43.0,3705.0,NONE,NONE,NONE,60.6,59.5,MEDIUM (FACETED) ,,3.0,,NON,,13.5,33.3,43.5,41.1,MUM,https://thnk18.azureedge.net/img/images/imaged/K405-273854/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K405-273854,https://thnk18.azureedge.net/img/CertImages/564380059.jpg,,,,,NONE,NONE,NONE,80.0,-,IDEAL CUT ROUND BRILLIANT,MEDIUM FEATHER,NONE,HAIR LINE,MEDIUM FEATHER,PIN POINT BLK,NONE,SMALL OPEN,HAIR LINE
273861,Subject to Prior Sale,ROUND,0.65,D,VS1,EX,EX,EX,,NON,5.580 - 5.550 X 3.470,GIA,7452848274,4000.0,31.5,2740.0,NONE,NONE,NONE,62.3,58.0,MED,,3.5,Faceted,NON,,14.5,35.0,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273861/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273861,https://thnk18.azureedge.net/img/CertImages/7452848274.jpg,,,,Crystal  Pinpoint,NONE,PIN POINT BLK,NONE,100.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR CRYSTAL,NONE,NONE,NONE,NONE
273869,Subject to Prior Sale,TRAPEZ,0.51,G,VS1,,EX,EX,,FNT,4.030 - 6.410 X 2.320,GIA,2456860840,2700.0,20.0,2160.0,NONE,NONE,NONE,36.2,71.0,STK,,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273869/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273869,https://thnk18.azureedge.net/img/CertImages/2456860840.jpg,,,,CLOUD  PINPOINT,NONE,NONE,NONE,100.0,-,,MINOR CLOUD,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273876,Subject to Prior Sale,PEAR,1.2,J,SI2,,EX,VG,,NON,9.150 - 5.930 X 3.440,GIA,2456871227,3000.0,48.5,1545.0,NONE,NONE,NONE,58.1,61.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K428-273876/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K428-273876,https://thnk18.azureedge.net/img/CertImages/2456871227.jpg,,,,TWINNING WISP  CRYSTAL  FEATHER  KNOT  NEEDLE  NATURAL,NONE,MEDIUM BLK,NONE,80.0,-,ADDITIONAL TWINNING WISPS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR FEATHER,MEDIUM BLK,HAIR LINE,MINOR CRYSTAL,HEAVY BLK,NONE,MEDIUM OPEN,SMALL OPEN
273883,Subject to Prior Sale,TRAPEZ,0.5,H,SI1,,VG,EX,,NON,3.800 - 6.680 X 2.220,GIA,6451895177,2000.0,25.0,1500.0,NONE,NONE,NONE,33.1,75.0,THN,STK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273883/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273883,https://thnk18.azureedge.net/img/CertImages/6451895177.jpg,,,,CRYSTAL,NONE,PIN POINT BLK,NONE,95.0,-,,MINOR FEATHER,PIN POINT BLK,NONE,MINOR CRYSTAL,PIN POINT BLK,NONE,NONE,HAIR LINE
273911,Subject to Prior Sale,ROUND,0.5,D,SI1,EX,EX,EX,,FNT,5.140 - 5.110 X 3.120,GIA,7451846930,2900.0,43.0,1653.0,NONE,NONE,NONE,60.9,59.0,MED,,3.5,Faceted,NON,,14.5,34.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K427-273911/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K427-273911,https://thnk18.azureedge.net/img/CertImages/7451846930.jpg,,,,Crystal  Feather  Cavity,NONE,NONE,NONE,90.0,-,,MINOR FEATHER,NONE,HAIR LINE,MINOR FEATHER,MEDIUM BLK,NONE,NONE,SMALL OPEN
273931,Subject to Prior Sale,ROUND,1.0,E,I1,EX,VG,VG,BLUE,MED,6.510 - 6.470 X 3.930,GIA,2457978226,4200.0,46.0,2268.0,NONE,NONE,NONE,60.6,58.0,THN,MED,3.0,FACETED,NON,,14.0,34.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K405-273931/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K405-273931,https://thnk18.azureedge.net/img/CertImages/2457978226.jpg,,,,TWINNING WISP  FEATHER  CAVITY  CRYSTAL  INDENTED NATURAL,INSPECTION ADVISABLE,PIN POINT BLK,NONE,75.0,-,ADDITIONAL TWINNING WISPS  CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MEDIUM FEATHER,PIN POINT BLK,HAIR LINE,MEDIUM FEATHER,MEDIUM BLK,SMALL OPEN,SMALL OPEN,SMALL OPEN
273934,Subject to Prior Sale,ROUND,0.6,H,VVS1,EX,EX,EX,,NON,5.390 - 5.330 X 3.380,IGI,564379636,3200.0,47.5,1680.0,NONE,NONE,NONE,62.9,57.0,MEDIUM (FACETED) ,,0.0,,NON,,14.5,34.4,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K133-273934/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K133-273934,https://thnk18.azureedge.net/img/CertImages/564379636.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,MINOR PINPOINT,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
273935,Subject to Prior Sale,ROUND,0.33,D,VVS1,EX,EX,EX,,NON,4.560 - 4.540 X 2.680,GIA,6452855462,3300.0,28.0,2376.0,NONE,NONE,NONE,58.8,61.0,MED,STK,3.5,Faceted,NON,,12.5,32.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K141-273935/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K141-273935,https://thnk18.azureedge.net/img/CertImages/6452855462.jpg,,,,Pinpoint  Feather,NONE,NONE,NONE,100.0,-,,MINOR PINPOINT,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273938,Subject to Prior Sale,ROUND,1.7,L,SI2,EX,EX,EX,Blue,STG,7.770 - 7.720 X 4.590,GIA,1458856785,4000.0,50.0,2000.0,NONE,NONE,NONE,59.3,61.0,MED,STK,4.0,Faceted,NON,,12.5,32.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K128-273938/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K128-273938,https://thnk18.azureedge.net/img/CertImages/1458856785.jpg,,,,Twinning Wisp  Feather  Cloud,INSPECTION ADVISABLE,HEAVY BLK,NONE,80.0,-,Additional twinning wisps  pinpoints and surface graining are not shown.,MINOR SPREADED,HEAVY BLK,HAIR LINE,MINOR CRYSTAL,MEDIUM BLK,NONE,NONE,NONE
273941,Subject to Prior Sale,ROUND,1.5,J,VS2,EX,EX,EX,,NON,7.500 - 7.450 X 4.400,IGI,570353763,7000.0,50.0,3500.0,NONE,NONE,NONE,58.8,61.0,THIN,MEDIUM (FACETED),3.0,,NON,,13.0,33.2,43.0,40.7,MUM,https://thnk18.azureedge.net/img/images/imaged/K135-273941/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K135-273941,https://thnk18.azureedge.net/img/CertImages/570353763.jpg,,,,,NONE,PIN POINT BLK,NONE,100.0,-,N/A,MINOR FEATHER,PIN POINT BLK,HAIR LINE,NONE,NONE,NONE,NONE,NONE
273948,Subject to Prior Sale,ROUND,1.0,L,VVS1,EX,EX,EX,,NON,6.400 - 6.350 X 4.010,GIA,3455891090,4300.0,52.0,2064.0,NONE,NONE,NONE,62.9,55.0,THN,STK,3.5,Faceted,NON,,16.0,36.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K137-273948/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K137-273948,https://thnk18.azureedge.net/img/CertImages/3455891090.jpg,,,,,BROWN,NONE,NONE,100.0,-,Clarity grade is based on internal graining that is not shown.,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273951,Subject to Prior Sale,ROUND,0.66,F,VVS1,EX,EX,EX,,NON,5.560 - 5.510 X 3.500,GIA,2456858414,4700.0,21.0,3713.0,NONE,NONE,NONE,63.3,58.0,MED,STK,4.0,Faceted,NON,,15.0,35.0,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K133-273951/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K133-273951,https://thnk18.azureedge.net/img/CertImages/2456858414.jpg,,,,Pinpoint,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
273960,Subject to Prior Sale,ROUND,0.7,I,VVS2,EX,EX,EX,Blue,STG,5.700 - 5.660 X 3.540,GIA,5453878066,3700.0,53.0,1739.0,NONE,NONE,NONE,62.3,57.0,MED,STK,3.5,Faceted,NON,,15.0,35.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K434-273960/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K434-273960,https://thnk18.azureedge.net/img/CertImages/5453878066.jpg,,,,Pinpoint  Internal Graining,INSPECTION ADVISABLE,NONE,NONE,100.0,-,,MINOR CLOUD,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
273962,Subject to Prior Sale,ROUND,0.7,G,SI1,EX,EX,EX,,NON,5.740 - 5.730 X 3.500,GIA,2456856571,3200.0,38.0,1984.0,NONE,NONE,NONE,61.0,59.0,MED,STK,3.5,FACETED,NON,,13.5,33.0,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K131-273962/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K131-273962,https://thnk18.azureedge.net/img/CertImages/2456856571.jpg,,,,CRYSTAL  FEATHER  KNOT,NONE,MEDIUM BLK,NONE,90.0,-,,MINOR FEATHER,MEDIUM BLK,HAIR LINE,MINOR FEATHER,NONE,SMALL OPEN,NONE,SMALL OPEN
273965,Subject to Prior Sale,LOZENGE,0.36,H,VS1,,EX,VG,,NON,7.350 - 4.370 X 2.190,GIA,6465961032,1600.0,14.0,1376.0,NONE,NONE,NONE,50.0,63.0,THK,ETK,0.0,Polished,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K409-273965/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K409-273965,https://thnk18.azureedge.net/img/CertImages/6465961032.jpg,,,,Crystal  Cloud  Pinpoint,NONE,NONE,NONE,100.0,-,,MINOR CRYSTAL,NONE,NONE,NONE,NONE,NONE,NONE,NONE
