REPORT_NO,CERTI_IMAGE,B2B_MP4,HEART_IMAGE,PLOTTING_IMAGE,PURITY,COLOR,REPORT_COMMENT,CROWN_ANGLE,CROWN_HEIGHT,CULET,CUT,DEPTH_PER,REAL_IMAGE,EYE_CLEAN,FLS,KEY_TO_SYMBOLS,LAB,LASER_INSCRIPTION,MEASUREMENT,LENGTH_1,WIDTH,DEPTH,PAV_ANGLE,PAV_HEIGHT,POLISH,RAP_PRICE,CTS,AVG_DIA,DISC_PER,NET_RATE,NET_VALUE,SHAPE,SHADE,SYMM,TABLE_PER,HA,PACKET_NO,LOCATION,CENTER_NATTS,SIDE_NATTS,CENTER_FEATHER,SIDE_FEATHER,CROWN_OPEN,POP,XTOP,BRAND,TYPE2_CERT,BRILLIANCY,DNA,ARROW_IMAGE,ASST_SCOPE_IMAGE,B2C_MP4,B2C_IMAGE,GIRDLE,COMMENTS,CERTI_LINK,VIDEO
6227880435,http://diamondmedia.s3.amazonaws.com/CERTPDF/6227880435.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303008502&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303008502.gif,IF,F,Minor details of polish are not shown.,41.13,8.28,NONE,,71.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303008502/still.jpg,Y,FNT,,GIA,GIA 6227880435,5.66*5.47*3.94,5.66,5.47,3.94,60.26,60.77,EX,9400,1.01,1.03,-55.9,4145.4,4186.85,PC,WHT,EX,74,,1303008502,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303008502,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303008502/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303008502/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303008502/still.jpg,STK - THK,,,
1226972105,http://diamondmedia.s3.amazonaws.com/CERTPDF/1226972105.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303048402&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303048402.gif,IF,F,Minor details of polish are not shown.,40.78,8.6,NONE,,71.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303048402/still.jpg,Y,NON,,GIA,GIA 1226972105,5.65*5.49*3.94,5.65,5.49,3.94,59.74,60.29,EX,9400,1.01,1.03,-47.4,4944.4,4993.84,PC,WHT,EX,73,,1303048402,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303048402,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303048402/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303048402/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303048402/still.jpg,STK - THK,,,
2225972102,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225972102.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303049002&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303049002.gif,IF,F,Minor details of polish are not shown.,42.9,8.02,NONE,,73.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303049002/still.jpg,Y,NON,,GIA,GIA 2225972102,5.71*5.49*4.04,5.71,5.49,4.04,57.98,62.8,EX,9400,1.01,1.04,-49.2,4775.2,4822.95,PC,WHT,EX,75,,1303049002,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303049002,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303049002/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303049002/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303049002/still.jpg,MED - THK,,,
5232007032,http://diamondmedia.s3.amazonaws.com/CERTPDF/5232007032.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1113099101&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1113099101.gif,IF,F,Minor details of polish are not shown.,49.38,12.95,NONE,,73.3,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1113099101/still.jpg,Y,NON,,GIA,GIA 5232007032,5.43*5.43*3.98,5.43,5.43,3.98,57.99,57.41,EX,9400,1,1,-49,4794,4794,PC,WHT,EX,74,,1113099101,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1113099101,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1113099101/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1113099101/video.mp4,false,STK - THK,,,
2225914367,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225914367.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403044302&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403044302.gif,IF,G,Minor details of polish are not shown.,42.36,9.56,NONE,EX,71,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403044302/still.jpg,Y,NON,,GIA,GIA 2225914367,5.66*5.61*3.99,5.66,5.61,3.99,56.74,59.02,EX,8100,1.02,1.01,-46.4,4341.6,4428.43,PC,WHT,EX,71,,1403044302,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1403044302,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403044302/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403044302/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403044302/still.jpg,STK,,,
7471132766,http://diamondmedia.s3.amazonaws.com/CERTPDF/7471132766.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403097302&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403097302.gif,IF,G,Minor details of polish are not shown.,44.81,9.07,NONE,VG,71.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403097302/still.jpg,Y,NON,,GIA,GIA 7471132766,5.65*5.6*4.02,5.65,5.6,4.02,56.96,60.31,EX,8100,1.02,1.01,-48,4212,4296.24,PC,WHT,EX,72,,1403097302,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1403097302,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403097302/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403097302/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403097302/still.jpg,STK,,,
2225784515,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225784515.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1302160202&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1302160202.gif,IF,G,Minor details of polish are not shown.,44.28,9.18,NONE,EX,70.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1302160202/still.jpg,Y,NON,,GIA,GIA 2225784515,5.71*5.6*3.96,5.71,5.6,3.96,56.84,59.44,EX,8100,1.01,1.02,-49.3,4106.7,4147.77,PC,WHT,VG,71,,1302160202,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1302160202,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1302160202/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302160202/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1302160202/still.jpg,MED - STK,,,
6224883755,http://diamondmedia.s3.amazonaws.com/CERTPDF/6224883755.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303029502&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303029502.gif,IF,G,Minor details of polish are not shown.,42.16,8.53,NONE,VG,72.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303029502/still.jpg,Y,NON,,GIA,GIA 6224883755,5.7*5.56*4.04,5.7,5.56,4.04,57.36,61.99,EX,8100,1.01,1.03,-49.2,4114.8,4155.95,PC,WHT,VG,72,,1303029502,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303029502,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303029502/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303029502/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303029502/still.jpg,MED - STK,,,
2225985305,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225985305.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303045402&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303045402.gif,IF,G,Minor details of polish are not shown.,42.18,8.59,NONE,,71.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303045402/still.jpg,Y,NON,,GIA,GIA 2225985305,5.73*5.55*3.98,5.73,5.55,3.98,57.36,60.72,EX,8100,1.01,1.03,-47.5,4252.5,4295.03,PC,WHT,EX,74,,1303045402,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303045402,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303045402/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303045402/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303045402/still.jpg,MED - STK,,,
2225998063,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225998063.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403064002&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403064002.gif,IF,G,Minor details of polish are not shown.,45.45,8.39,NONE,,68.2,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403064002/still.jpg,Y,NON,,GIA,GIA 2225998063,5.7*5.7*3.89,5.7,5.7,3.89,57.37,58.41,EX,8100,1,1,-48,4212,4212,PC,WHT,VG,73,,1403064002,IND,CN0,SN0,CW0,SW0,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403064002,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403064002/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403064002/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403064002/still.jpg,THN - MED,,,
1226914139,http://diamondmedia.s3.amazonaws.com/CERTPDF/1226914139.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303030902&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303030902.gif,IF,H,Minor details of polish are not shown.,42.19,8.67,NONE,,72.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303030902/still.jpg,Y,NON,,GIA,GIA 1226914139,5.74*5.56*4.05,5.74,5.56,4.05,57.03,62.05,EX,6900,1.01,1.03,-45.4,3767.4,3805.07,PC,WHT,VG,72,,1303030902,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303030902,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303030902/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303030902/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303030902/still.jpg,MED,,,
5222895191,http://diamondmedia.s3.amazonaws.com/CERTPDF/5222895191.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303035702&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303035702.gif,IF,H,Minor details of polish are not shown.,41.01,9.27,NONE,VG,73.3,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303035702/still.jpg,Y,NON,,GIA,GIA 5222895191,5.55*5.53*4.05,5.55,5.53,4.05,59.24,61.02,EX,6900,1.01,1,-46.6,3684.6,3721.45,PC,WHT,VG,72,,1303035702,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303035702,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303035702/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303035702/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303035702/still.jpg,STK - THK,,,
5222993277,http://diamondmedia.s3.amazonaws.com/CERTPDF/5222993277.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303051002&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303051002.gif,IF,J,Minor details of polish are not shown.,41.69,8.3,NONE,,71.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303051002/still.jpg,Y,NON,,GIA,GIA 5222993277,5.7*5.53*3.98,5.7,5.53,3.98,57.7,60.66,EX,4800,1.01,1.03,-40,2880,2908.8,PC,OWH,VG,73,,1303051002,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303051002,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303051002/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303051002/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303051002/still.jpg,MED - THK,,,
1226986416,http://diamondmedia.s3.amazonaws.com/CERTPDF/1226986416.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1113099001&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1113099001.gif,VVS1,D,Additional pinpoints are not shown.,51.62,14.31,NONE,,73.2,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1113099001/still.jpg,Y,STG,Pinpoint  Feather  Chip,GIA,GIA 1226986416,5.47*5.36*3.92,5.47,5.36,3.92,59.07,55.76,EX,10400,1.01,1.02,-62,3952,3991.52,PC,WHT,EX,72,,1113099001,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1113099001,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1113099001/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1113099001/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1113099001/still.jpg,STK - THK,,,
1478099801,http://diamondmedia.s3.amazonaws.com/CERTPDF/1478099801.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1213014401&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1213014401.gif,VVS1,E,,48.63,13.85,NONE,,72.1,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1213014401/still.jpg,Y,NON,Pinpoint  Feather,GIA,GIA 1478099801,5.42*5.38*3.88,5.42,5.38,3.88,58.48,53.83,EX,9400,1.01,1.01,-47,4982,5031.82,PC,WHT,EX,71,,1213014401,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1213014401,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1213014401/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213014401/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213014401/still.jpg,THK - VTK,,,
6461998025,http://diamondmedia.s3.amazonaws.com/CERTPDF/6461998025.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=3113147002&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/3113147002.gif,VVS1,E,Additional pinpoints are not shown.,39.64,9.59,NONE,,72.7,http://diamondmedia.s3.amazonaws.com/B2B/imaged/3113147002/still.jpg,Y,FNT,Pinpoint,GIA,GIA 6461998025,5.63*5.61*4.07,5.63,5.61,4.07,57.3,60.81,EX,9400,1.01,1,-52,4512,4557.12,PC,WHT,VG,72,,3113147002,USA,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/3113147002,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/3113147002/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113147002/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113147002/still.jpg,MED - STK,,,
1469916656,http://diamondmedia.s3.amazonaws.com/CERTPDF/1469916656.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303039902&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303039902.gif,VVS1,F,,44.03,9.03,NONE,,72.4,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303039902/still.jpg,Y,NON,Feather,GIA,GIA 1469916656,5.74*5.57*4.04,5.74,5.57,4.04,56,61.06,EX,8500,1.01,1.03,-47.4,4471,4515.71,PC,WHT,EX,73,,1303039902,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303039902,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303039902/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303039902/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303039902/still.jpg,MED - THK,,,
7476101071,http://diamondmedia.s3.amazonaws.com/CERTPDF/7476101071.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1213006602&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1213006602.gif,VVS1,G,,42.29,9.2,NONE,EX,71.2,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1213006602/still.jpg,Y,NON,Pinpoint,GIA,GIA 7476101071,5.7*5.62*4,5.7,5.62,4,58.74,59.86,EX,7700,1.03,1.01,-45,4235,4362.05,PC,WHT,EX,71,,1213006602,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1213006602,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1213006602/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213006602/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213006602/still.jpg,MED - STK,,,
2221962693,http://diamondmedia.s3.amazonaws.com/CERTPDF/2221962693.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403055602&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403055602.gif,VVS1,G,,42.37,8.89,NONE,,73.1,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403055602/still.jpg,Y,NON,Pinpoint  Feather,GIA,GIA 2221962693,5.58*5.43*3.97,5.58,5.43,3.97,58.66,59.88,EX,7700,1.01,1.03,-51.4,3742.2,3779.62,PC,WHT,EX,73,,1403055602,IND,CN0,SN0,CW0,SW0,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403055602,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403055602/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403055602/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403055602/still.jpg,THK - VTK,,,
6452914643,http://diamondmedia.s3.amazonaws.com/CERTPDF/6452914643.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=3113006602&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/3113006602.gif,VVS1,H,,41.29,10.21,NONE,EX,70.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/3113006602/still.jpg,Y,NON,Chip,GIA,GIA 6452914643,5.6*5.6*3.95,5.6,5.6,3.95,57.92,57.7,EX,6600,1.02,1,-45.5,3597,3668.94,PC,WHT,VG,71,,3113006602,USA,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/3113006602,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/3113006602/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113006602/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/3113006602/still.jpg,MED - STK,,,
6431593746,http://diamondmedia.s3.amazonaws.com/CERTPDF/6431593746.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1132052201&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1132052201.gif,VVS1,J,Internal graining is not shown.,48.25,13.02,NONE,VG,73.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1132052201/still.jpg,Y,NON,Cavity  Feather,GIA,GIA 6431593746,5.39*5.38*3.96,5.39,5.38,3.96,59.45,56.17,EX,4600,1.02,1,-51,2254,2299.08,PC,OWH,EX,73,,1132052201,USA,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1132052201,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1132052201/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1132052201/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1132052201/still.jpg,THK - VTK,,,
6224875058,http://diamondmedia.s3.amazonaws.com/CERTPDF/6224875058.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1303036702&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1303036702.gif,VVS1,J,,42.09,8.6,NONE,VG,73.3,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1303036702/still.jpg,Y,NON,Feather,GIA,GIA 6224875058,5.63*5.47*4.01,5.63,5.47,4.01,59.18,61.5,EX,4600,1.01,1.03,-51.1,2249.4,2271.89,PC,OWH,EX,72,,1303036702,IND,CN0,SN0,CW0,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1303036702,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1303036702/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303036702/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1303036702/still.jpg,STK - THK,,,
7468679270,http://diamondmedia.s3.amazonaws.com/CERTPDF/7468679270.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1843012902&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1843012902.gif,VVS2,D,Additional clouds are not shown. Additional pinpoints are not shown.,42.21,9.04,NONE,VG,71.3,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1843012902/still.jpg,Y,NON,Cloud  Needle  Pinpoint,GIA,GIA 7468679270,5.74*5.58*3.98,5.74,5.58,3.98,57.35,59.84,EX,9400,1.02,1.03,-46.8,5000.8,5100.82,PC,WHT,EX,72,,1843012902,IND,CN0,SN0,CW2,SW0,N,N,N,,,EX,http://view.diadna.com/dna/1843012902,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1843012902/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1843012902/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1843012902/still.jpg,MED - STK,,,
2225950728,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225950728.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1403065702&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1403065702.gif,VVS2,E,,44.97,8.35,NONE,,69.6,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1403065702/still.jpg,Y,NON,Needle  Pinpoint,GIA,GIA 2225950728,5.72*5.55*3.86,5.72,5.55,3.86,57.78,57.87,EX,8700,1.01,1.03,-49.4,4402.2,4446.22,PC,WHT,VG,75,,1403065702,IND,CN0,SN0,CW1,SW0,N,N,N,CANADAMARK,,EX,http://view.diadna.com/dna/1403065702,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1403065702/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403065702/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1403065702/still.jpg,THK,,,
7471139101,http://diamondmedia.s3.amazonaws.com/CERTPDF/7471139101.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1213012601&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1213012601.gif,VVS2,F,Additional pinpoints are not shown.,50.48,13.19,NONE,,73.9,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1213012601/still.jpg,Y,NON,Pinpoint  Needle,GIA,GIA 7471139101,5.45*5.35*3.96,5.45,5.35,3.96,56.61,55.32,EX,8000,1.01,1.02,-50,4000,4040,PC,WHT,EX,72,,1213012601,IND,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1213012601,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1213012601/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213012601/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1213012601/still.jpg,THK,,,
2225838693,http://diamondmedia.s3.amazonaws.com/CERTPDF/2225838693.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1402142402&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1402142402.gif,VVS2,F,Surface graining is not shown.,35.31,9.49,NONE,,69.8,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1402142402/still.jpg,Y,NON,Feather,GIA,GIA 2225838693,5.77*5.61*3.91,5.77,5.61,3.91,57.27,58.29,EX,8000,1.01,1.03,-46.3,4296,4338.96,PC,WHT,EX,70,,1402142402,USA,CN0,SN0,CW1,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1402142402,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1402142402/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402142402/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1402142402/still.jpg,MED - STK,,,
2223992530,http://diamondmedia.s3.amazonaws.com/CERTPDF/2223992530.pdf,https://s3.amazonaws.com/diamondmedia/B2B/Vision360.html?d=1603016101&sr=10&s=20,false,http://diamondmedia.s3.amazonaws.com/PLOTTING/1603016101.gif,VVS2,F,Additional pinpoints are not shown.,40.13,8.37,NONE,,73.1,http://diamondmedia.s3.amazonaws.com/B2B/imaged/1603016101/still.jpg,Y,FNT,Feather  Pinpoint  Natural,GIA,GIA 2223992530,5.56*5.55*4.06,5.56,5.55,4.06,60.42,62.43,EX,8000,1.01,1,-53,3760,3797.6,PC,WHT,EX,73,,1603016101,IND,CN0,SN0,CW0,SW1,N,N,N,,,EX,http://view.diadna.com/dna/1603016101,false,https://diamondmedia.s3.us-east-1.amazonaws.com/B2B/imaged/1603016101/ASET_Black_BG.jpg,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1603016101/video.mp4,http://diamondmedia.s3.amazonaws.com/B2C/imaged/1603016101/still.jpg,THN - STK,,,
